,PharmGKB ID,Name,Source,Testing Level,Has Prescribing Info,Has Dosing Info,Has Alternate Drug,Prescribing,Chemicals,Genes,Variants/Haplotypes,type,drugbank_id,name,indication,atc_codes,actions,pubmed_ids,uniprot,EntryName,ProteinID,ProteinFamily,ProteinSuperFamily
2387,PA166191501,Annotation of FDA Label for lenvatinib,FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,lenvatinib,,,small molecule,DB09078,lenvatinib,"Lenvatinib is indicated for the treatment of following conditions.

- Treatment of locally recurrent or metastatic, progressive, radioactive iodine-refractory differentiated thyroid cancer.

- Treatment of advanced renal cell carcinoma (RCC) in combination with everolimus following one prior antiangiogenic therapy.

- First-line treatment of unresectable hepatocellular carcinoma (HCC).",['L01XE29'],inhibitor,17943726,P10721,kit_human,kit,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
2388,PA166190201,"Annotation of FDA Label for entrectinib and NTRK1, NTRK2, NTRK3, ROS1",FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,entrectinib,NTRK1; NTRK2; NTRK3; ROS1,,small molecule,DB11986,entrectinib,Entrectinib is indicated for the treatment of metastatic ROS1-positive non-small cell lung cancer in adults.[L8081] Entrectinib is also indicated in adults and children over 12 years old for the treatment of NTRK gene fusion-positive solid tumors which have metastasized or for which surgical resection is likely to result in severe morbidity and for which has progressed on previous therapies or for which no comparable alternative therapies are available.,['L01XE56'],inhibitor,30050303|26457764|26939704|30425456,P04629,ntrk1_human,ntrk1,"Protein kinase superfamily, Tyr protein kinase family, Insulin receptor subfamily",Protein kinase superfamily
2389,PA166190201,"Annotation of FDA Label for entrectinib and NTRK1, NTRK2, NTRK3, ROS1",FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,entrectinib,NTRK1; NTRK2; NTRK3; ROS1,,small molecule,DB11986,entrectinib,Entrectinib is indicated for the treatment of metastatic ROS1-positive non-small cell lung cancer in adults.[L8081] Entrectinib is also indicated in adults and children over 12 years old for the treatment of NTRK gene fusion-positive solid tumors which have metastasized or for which surgical resection is likely to result in severe morbidity and for which has progressed on previous therapies or for which no comparable alternative therapies are available.,['L01XE56'],inhibitor,30050303|26457764|26939704|30425456,Q16620,ntrk2_human,ntrk2,"Protein kinase superfamily, Tyr protein kinase family, Insulin receptor subfamily",Protein kinase superfamily
2390,PA166190201,"Annotation of FDA Label for entrectinib and NTRK1, NTRK2, NTRK3, ROS1",FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,entrectinib,NTRK1; NTRK2; NTRK3; ROS1,,small molecule,DB11986,entrectinib,Entrectinib is indicated for the treatment of metastatic ROS1-positive non-small cell lung cancer in adults.[L8081] Entrectinib is also indicated in adults and children over 12 years old for the treatment of NTRK gene fusion-positive solid tumors which have metastasized or for which surgical resection is likely to result in severe morbidity and for which has progressed on previous therapies or for which no comparable alternative therapies are available.,['L01XE56'],inhibitor,30050303|26457764|26939704|30425456,Q16288,ntrk3_human,ntrk3,"Protein kinase superfamily, Tyr protein kinase family, Insulin receptor subfamily",Protein kinase superfamily
2391,PA166190201,"Annotation of FDA Label for entrectinib and NTRK1, NTRK2, NTRK3, ROS1",FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,entrectinib,NTRK1; NTRK2; NTRK3; ROS1,,small molecule,DB11986,entrectinib,Entrectinib is indicated for the treatment of metastatic ROS1-positive non-small cell lung cancer in adults.[L8081] Entrectinib is also indicated in adults and children over 12 years old for the treatment of NTRK gene fusion-positive solid tumors which have metastasized or for which surgical resection is likely to result in severe morbidity and for which has progressed on previous therapies or for which no comparable alternative therapies are available.,['L01XE56'],inhibitor,30050303|26457764|26939704|30425456,P08922,ros1_human,ros1,"Protein kinase superfamily, Tyr protein kinase family, Insulin receptor subfamily",Protein kinase superfamily
2392,PA166190201,"Annotation of FDA Label for entrectinib and NTRK1, NTRK2, NTRK3, ROS1",FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,entrectinib,NTRK1; NTRK2; NTRK3; ROS1,,small molecule,DB11986,entrectinib,Entrectinib is indicated for the treatment of metastatic ROS1-positive non-small cell lung cancer in adults.[L8081] Entrectinib is also indicated in adults and children over 12 years old for the treatment of NTRK gene fusion-positive solid tumors which have metastasized or for which surgical resection is likely to result in severe morbidity and for which has progressed on previous therapies or for which no comparable alternative therapies are available.,['L01XE56'],inhibitor,,O60674,jak2_human,jak2,"Protein kinase superfamily, Tyr protein kinase family, JAK subfamily",Protein kinase superfamily
2393,PA166190201,"Annotation of FDA Label for entrectinib and NTRK1, NTRK2, NTRK3, ROS1",FDA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,entrectinib,NTRK1; NTRK2; NTRK3; ROS1,,small molecule,DB11986,entrectinib,Entrectinib is indicated for the treatment of metastatic ROS1-positive non-small cell lung cancer in adults.[L8081] Entrectinib is also indicated in adults and children over 12 years old for the treatment of NTRK gene fusion-positive solid tumors which have metastasized or for which surgical resection is likely to result in severe morbidity and for which has progressed on previous therapies or for which no comparable alternative therapies are available.,['L01XE56'],,,Q07912,ack1_human,ack1,"Protein kinase superfamily, Tyr protein kinase family",Protein kinase superfamily
2394,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],partial agonist,16366516|9083792|16925992|16981227|17501690|11752352,P14416,drd2_human,drd2,G-protein coupled receptor 1 family,G-protein coupled receptor
2395,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],partial agonist,12063084|14647959|14709325|15257633|15862515,P08908,5ht1a_human,5ht1a,"G-protein coupled receptor 1 family, 5-hydroxytryptamine receptor subfamily, HTR1A sub-subfamily",G-protein coupled receptor
2396,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],antagonist,14642974|17242925|17265076,P28223,5ht2a_human,5ht2a,G-protein coupled receptor 1 family,G-protein coupled receptor
2397,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P28222,5ht1b_human,5ht1b,G-protein coupled receptor 1 family,G-protein coupled receptor
2398,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P28221,5ht1d_human,5ht1d,G-protein coupled receptor 1 family,G-protein coupled receptor
2399,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P28566,5ht1e_human,5ht1e,G-protein coupled receptor 1 family,G-protein coupled receptor
2400,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P21728,drd1_human,drd1,G-protein coupled receptor 1 family,G-protein coupled receptor
2401,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P21918,drd5_human,drd5,G-protein coupled receptor 1 family,G-protein coupled receptor
2402,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P35462,drd3_human,drd3,G-protein coupled receptor 1 family,G-protein coupled receptor
2403,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P21917,drd4_human,drd4,G-protein coupled receptor 1 family,G-protein coupled receptor
2404,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P28335,5ht2c_human,5ht2c,G-protein coupled receptor 1 family,G-protein coupled receptor
2405,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P46098,5ht3a_human,5ht3a,"Ligand-gated ion channel (TC 1.A.9) family, 5-hydroxytryptamine receptor (TC 1.A.9.2) subfamily, HTR3A sub-subfamily",Ligand-gated ion channel (TC 1.A.9) family
2406,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P50406,5ht6r_human,5ht6r,G-protein coupled receptor 1 family,G-protein coupled receptor
2407,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P34969,5ht7r_human,5ht7r,G-protein coupled receptor 1 family,G-protein coupled receptor
2408,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],antagonist,17848919,P35367,hrh1_human,hrh1,G-protein coupled receptor 1 family,G-protein coupled receptor
2409,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],antagonist,17848919,P35348,ada1a_human,ada1a,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA1A sub-subfamily",G-protein coupled receptor
2410,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],antagonist,17848919,P35368,ada1b_human,ada1b,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA1B sub-subfamily",G-protein coupled receptor
2411,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P08913,ada2a_human,ada2a,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA2A sub-subfamily",G-protein coupled receptor
2412,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P18089,ada2b_human,ada2b,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA2B sub-subfamily",G-protein coupled receptor
2413,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P18825,ada2c_human,ada2c,"G-protein coupled receptor 1 family, Adrenergic receptor subfamily, ADRA2C sub-subfamily",G-protein coupled receptor
2414,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P11229,acm1_human,acm1,"G-protein coupled receptor 1 family, Muscarinic acetylcholine receptor subfamily, CHRM1 sub-subfamily",G-protein coupled receptor
2415,PA166161219,Annotation of FDA Label for aripiprazole lauroxil and CYP2D6,FDA,Actionable PGx,Prescribing Info,Dosing Info,Alternate Drug,Prescribing,aripiprazole lauroxil,CYP2D6,,small molecule,DB14185,aripiprazole lauroxil,Aripiprazole lauroxil is indicated for the treatment of schizophrenia and related psychotic disorders.,[],,17848919,P08172,acm2_human,acm2,"G-protein coupled receptor 1 family, Muscarinic acetylcholine receptor subfamily, CHRM2 sub-subfamily",G-protein coupled receptor
